Date;Sec;Open;Min;Max;Close;Deal;Volume;AV ETC
07.06.2010;EURUSD_TOM;1,1923;1,1922;1,1972;1,1954;14;181205460,4;1,1937
08.06.2010;EURUSD_TOM;1,1968;1,1906;1,1968;1,1933;26;332438791,8;1,1937
09.06.2010;EURUSD_TOM;1,1965;1,1944;1,2028;1,2028;40;1013209314;1,1999
10.06.2010;EURUSD_TOM;1,2055;1,2013;1,2086;1,2071;52;828666093,6;1,2049
11.06.2010;EURUSD_TOM;1,2115;1,2098;1,2151;1,2111;35;723532211,6;1,2123
15.06.2010;EURUSD_TOM;1,2185;1,2173;1,2268;1,2266;35;776183256,3;1,2248
16.06.2010;EURUSD_TOM;1,2349;1,2257;1,2349;1,2281;23;347210306,3;1,2279
17.06.2010;EURUSD_TOM;1,2275;1,2267;1,2386;1,2379;9;80905623,76;1,2289
18.06.2010;EURUSD_TOM;1,2393;1,236;1,2399;1,237;33;970454863,8;1,2384
21.06.2010;EURUSD_TOM;1,2458;1,2358;1,2458;1,237;19;1262100742;1,2392
22.06.2010;EURUSD_TOM;1,23;1,2267;1,232;1,2268;39;1029946208;1,2298
23.06.2010;EURUSD_TOM;1,2264;1,2262;1,23;1,2285;23;423812240,5;1,2277
24.06.2010;EURUSD_TOM;1,232;1,2265;1,232;1,2265;18;206042787,7;1,2275
25.06.2010;EURUSD_TOM;1,233;1,227;1,2346;1,2301;23;524112107,8;1,2307
28.06.2010;EURUSD_TOM;1,2366;1,2338;1,2371;1,2338;18;312122161,2;1,2356
29.06.2010;EURUSD_TOM;1,225;1,2185;1,2253;1,219;16;239084013,2;1,22
30.06.2010;EURUSD_TOM;1,2216;1,2213;1,229;1,2259;18;482144344,9;1,2247
01.07.2010;EURUSD_TOM;1,2211;1,2203;1,2393;1,2389;25;585404918,6;1,2295
02.07.2010;EURUSD_TOM;1,249;1,249;1,2603;1,2601;61;1373909796;1,255
05.07.2010;EURUSD_TOM;1,2541;1,2521;1,2544;1,2529;18;130542130,8;1,2533
06.07.2010;EURUSD_TOM;1,2546;1,2546;1,2597;1,2589;45;717134989,5;1,2579
07.07.2010;EURUSD_TOM;1,2587;1,2565;1,26;1,2589;19;135317229,8;1,2578
08.07.2010;EURUSD_TOM;1,2656;1,2641;1,2684;1,2684;22;306306481,1;1,2661
09.07.2010;EURUSD_TOM;1,2697;1,2617;1,271;1,2623;26;363704078,3;1,2667
12.07.2010;EURUSD_TOM;1,2572;1,2565;1,2585;1,2574;12;153997554,8;1,2574
13.07.2010;EURUSD_TOM;1,2575;1,2532;1,261;1,261;27;322922363,5;1,2551
14.07.2010;EURUSD_TOM;1,2711;1,2696;1,2734;1,2716;25;280013293,8;1,2719
15.07.2010;EURUSD_TOM;1,273;1,272;1,2863;1,2858;41;741535568,6;1,2787
16.07.2010;EURUSD_TOM;1,2898;1,2898;1,3;1,298;57;959405585,9;1,2946
19.07.2010;EURUSD_TOM;1,2887;1,2879;1,2974;1,2939;24;505302490;1,2932
20.07.2010;EURUSD_TOM;1,3005;1,2854;1,3012;1,2862;29;668493954,5;1,2942
21.07.2010;EURUSD_TOM;1,2902;1,2797;1,2903;1,2817;19;330629282;1,2849
22.07.2010;EURUSD_TOM;1,2755;1,2755;1,2876;1,2865;38;753188024,3;1,2825
23.07.2010;EURUSD_TOM;1,2874;1,2872;1,2958;1,2888;34;413166254,2;1,2901
26.07.2010;EURUSD_TOM;1,2932;1,2894;1,2954;1,2933;20;239407585,3;1,2934
27.07.2010;EURUSD_TOM;1,3002;1,2972;1,3028;1,3024;35;710529014;1,3
28.07.2010;EURUSD_TOM;1,301;1,2978;1,3034;1,2979;21;413434853,7;1,3005
29.07.2010;EURUSD_TOM;1,301;1,3009;1,3085;1,3066;44;777558798,8;1,3062
30.07.2010;EURUSD_TOM;1,3075;1,2983;1,309;1,305;34;907064730,5;1,3035
02.08.2010;EURUSD_TOM;1,3081;1,3061;1,3114;1,3108;33;643109508,8;1,3085
03.08.2010;EURUSD_TOM;1,3156;1,3153;1,3258;1,3241;35;524871499,6;1,3202
04.08.2010;EURUSD_TOM;1,3214;1,3188;1,323;1,3207;19;442010424,3;1,3216
05.08.2010;EURUSD_TOM;1,3163;1,3127;1,3222;1,3216;49;731504123,9;1,3194
06.08.2010;EURUSD_TOM;1,3188;1,3159;1,3255;1,3255;38;722478319,5;1,3198
09.08.2010;EURUSD_TOM;1,3293;1,3241;1,3299;1,325;42;493872707,7;1,3276
10.08.2010;EURUSD_TOM;1,3159;1,3119;1,3181;1,3119;36;631845953,9;1,3154
11.08.2010;EURUSD_TOM;1,3098;1,2992;1,3098;1,2992;40;529311842,4;1,305
12.08.2010;EURUSD_TOM;1,291;1,2785;1,2928;1,2823;35;422397149,8;1,2869
13.08.2010;EURUSD_TOM;1,2892;1,2778;1,29;1,2802;57;1063890446;1,2831
16.08.2010;EURUSD_TOM;1,2796;1,2786;1,2848;1,2848;26;658152642,4;1,2817
17.08.2010;EURUSD_TOM;1,2858;1,2826;1,2901;1,288;41;697285204;1,2868
18.08.2010;EURUSD_TOM;1,283;1,283;1,291;1,291;44;1023977215;1,2874
19.08.2010;EURUSD_TOM;1,2815;1,2781;1,2883;1,2881;46;1540096438;1,2825
20.08.2010;EURUSD_TOM;1,2804;1,2684;1,2825;1,2684;79;2368822399;1,2742
23.08.2010;EURUSD_TOM;1,2709;1,2683;1,2728;1,2703;23;486005587,9;1,2704
24.08.2010;EURUSD_TOM;1,2642;1,2592;1,2651;1,26;38;1150506018;1,2621
25.08.2010;EURUSD_TOM;1,2635;1,261;1,2717;1,2642;52;1363529453;1,2673
26.08.2010;EURUSD_TOM;1,27;1,2676;1,2736;1,2687;51;1902955361;1,2691
27.08.2010;EURUSD_TOM;1,2717;1,27;1,2724;1,272;30;224751068,3;1,271
30.08.2010;EURUSD_TOM;1,2743;1,269;1,2743;1,2693;28;413976238,5;1,2708
31.08.2010;EURUSD_TOM;1,2641;1,2633;1,2718;1,2718;35;144052827,1;1,2656
01.09.2010;EURUSD_TOM;1,2715;1,2705;1,2843;1,2843;44;837113532;1,2801
02.09.2010;EURUSD_TOM;1,2786;1,2786;1,284;1,2824;30;470042488,3;1,2823
03.09.2010;EURUSD_TOM;1,2824;1,282;1,2864;1,284;27;471195341,6;1,2834
06.09.2010;EURUSD_TOM;1,2902;1,287;1,2913;1,288;16;96483435,18;1,2894
07.09.2010;EURUSD_TOM;1,2785;1,274;1,281;1,2757;33;598527404,7;1,278
08.09.2010;EURUSD_TOM;1,2725;1,2664;1,2725;1,2681;14;96634839,98;1,271
09.09.2010;EURUSD_TOM;1,27;1,2692;1,2732;1,2732;16;292081085,4;1,2719
10.09.2010;EURUSD_TOM;1,2677;1,2677;1,2737;1,269;11;96562526,64;1,2722
13.09.2010;EURUSD_TOM;1,2806;1,2798;1,2826;1,2813;16;148408163,2;1,2817
14.09.2010;EURUSD_TOM;1,29;1,2839;1,29;1,286;14;92523970,63;1,2887
15.09.2010;EURUSD_TOM;1,2988;1,2964;1,2988;1,2984;16;1516384322;1,2975
16.09.2010;EURUSD_TOM;1,2994;1,2994;1,3109;1,3057;33;634042148;1,3075
17.09.2010;EURUSD_TOM;1,3128;1,306;1,3154;1,3061;27;169610625;1,3083
20.09.2010;EURUSD_TOM;1,31;1,304;1,3114;1,3041;20;77791992,69;1,309
21.09.2010;EURUSD_TOM;1,309;1,3075;1,3139;1,3125;19;104587850,3;1,3115
22.09.2010;EURUSD_TOM;1,3286;1,3272;1,3393;1,3372;36;371316058,6;1,3362
23.09.2010;EURUSD_TOM;1,3405;1,3321;1,341;1,3345;22;383435176,8;1,3378
24.09.2010;EURUSD_TOM;1,3334;1,331;1,3445;1,3445;18;336817430,4;1,3369
27.09.2010;EURUSD_TOM;1,3456;1,3441;1,3488;1,3488;19;266070995,2;1,3459
28.09.2010;EURUSD_TOM;1,3438;1,3389;1,3477;1,3467;24;406984035;1,3447
29.09.2010;EURUSD_TOM;1,3582;1,3582;1,363;1,3613;15;255461944,4;1,3601
30.09.2010;EURUSD_TOM;1,3568;1,3568;1,3673;1,3673;25;467008467,7;1,3622
01.10.2010;EURUSD_TOM;1,3638;1,3638;1,3764;1,3732;45;701703952,8;1,3719
04.10.2010;EURUSD_TOM;1,3779;1,3686;1,3779;1,3707;32;421249653,1;1,374
05.10.2010;EURUSD_TOM;1,3693;1,3691;1,38;1,38;32;531775790,1;1,3751
06.10.2010;EURUSD_TOM;1,3846;1,3801;1,387;1,3859;36;725933546,6;1,3849
07.10.2010;EURUSD_TOM;1,3917;1,3917;1,3991;1,3984;23;495291726,5;1,3966
08.10.2010;EURUSD_TOM;1,393;1,3852;1,3953;1,3875;45;847308970,8;1,3907
11.10.2010;EURUSD_TOM;1,392;1,392;1,3944;1,3934;17;466634363;1,3938
12.10.2010;EURUSD_TOM;1,3831;1,3785;1,385;1,385;40;1063071787;1,3817
13.10.2010;EURUSD_TOM;1,395;1,3945;1,3995;1,3965;30;537856770,7;1,398
14.10.2010;EURUSD_TOM;1,4069;1,4059;1,4118;1,4075;37;805102695,5;1,4087
15.10.2010;EURUSD_TOM;1,4068;1,4068;1,4145;1,4084;36;1058445461;1,4107
18.10.2010;EURUSD_TOM;1,3862;1,3845;1,3915;1,3897;24;482768510,3;1,3885
19.10.2010;EURUSD_TOM;1,3903;1,3842;1,3947;1,3848;38;658727647,5;1,3917
20.10.2010;EURUSD_TOM;1,3783;1,3782;1,384;1,3826;33;973700045;1,381
21.10.2010;EURUSD_TOM;1,3936;1,3936;1,4045;1,3994;34;795778776,4;1,3995
22.10.2010;EURUSD_TOM;1,3961;1,3869;1,3967;1,393;36;1410267644;1,3916
25.10.2010;EURUSD_TOM;1,406;1,4008;1,4068;1,4008;17;272848075,6;1,4058
26.10.2010;EURUSD_TOM;1,397;1,3902;1,3975;1,3902;25;174088898,5;1,3959
27.10.2010;EURUSD_TOM;1,3812;1,378;1,3851;1,3801;33;663425590,1;1,381
28.10.2010;EURUSD_TOM;1,3823;1,3811;1,3875;1,3865;37;848860056,5;1,3834
29.10.2010;EURUSD_TOM;1,3878;1,3823;1,39;1,39;21;230797761,5;1,3878
01.11.2010;EURUSD_TOM;1,3968;1,3915;1,3989;1,3932;27;835031709,1;1,3954
02.11.2010;EURUSD_TOM;1,3935;1,3935;1,4035;1,4026;19;258469161,6;1,3998
03.11.2010;EURUSD_TOM;1,403;1,4024;1,4053;1,4024;20;235395797,3;1,4034
08.11.2010;EURUSD_TOM;1,3952;1,3905;1,396;1,3942;16;357957458,1;1,3935
09.11.2010;EURUSD_TOM;1,3865;1,3832;1,3968;1,3924;37;1513938672;1,3899
10.11.2010;EURUSD_TOM;1,3792;1,375;1,3814;1,3786;26;1625943851;1,3785
11.11.2010;EURUSD_TOM;1,3796;1,3695;1,3796;1,3704;75;1613800607;1,3751
12.11.2010;EURUSD_TOM;1,3599;1,3584;1,373;1,373;59;4442910853;1,3648
13.11.2010;EURUSD_TOM;1,369;1,369;1,373;1,3713;15;272483153,6;1,3722
15.11.2010;EURUSD_TOM;1,3669;1,3612;1,367;1,3632;34;523655557;1,3638
16.11.2010;EURUSD_TOM;1,3577;1,3577;1,3638;1,3603;30;549776437,4;1,3622
17.11.2010;EURUSD_TOM;1,35;1,3471;1,3522;1,3507;16;136155907,8;1,3494
18.11.2010;EURUSD_TOM;1,3599;1,3599;1,3657;1,3651;29;360256207;1,3642
19.11.2010;EURUSD_TOM;1,3687;1,365;1,3721;1,3664;52;1508719855;1,3704
22.11.2010;EURUSD_TOM;1,3749;1,3634;1,375;1,3634;12;107387360,1;1,3682
23.11.2010;EURUSD_TOM;1,3563;1,348;1,3598;1,348;29;407352562,4;1,3567
24.11.2010;EURUSD_TOM;1,3394;1,3297;1,3406;1,337;51;1204753457;1,3346
25.11.2010;EURUSD_TOM;1,3323;1,3294;1,335;1,3323;37;354066868,5;1,3324
26.11.2010;EURUSD_TOM;1,328;1,3204;1,3286;1,3234;38;728800921,5;1,3245
29.11.2010;EURUSD_TOM;1,3268;1,3118;1,327;1,3118;27;274721448,3;1,3192
30.11.2010;EURUSD_TOM;1,3102;1,2972;1,3128;1,2994;25;389034493,2;1,3015
01.12.2010;EURUSD_TOM;1,3042;1,3042;1,3129;1,3129;20;231481633,2;1,3082
02.12.2010;EURUSD_TOM;1,3143;1,312;1,3195;1,312;32;271269687,3;1,3148
03.12.2010;EURUSD_TOM;1,322;1,3214;1,3343;1,3343;27;478022202;1,3292
06.12.2010;EURUSD_TOM;1,3338;1,325;1,3371;1,328;24;398006399,5;1,3287
07.12.2010;EURUSD_TOM;1,333;1,3315;1,3391;1,3391;21;312849520,1;1,3363
08.12.2010;EURUSD_TOM;1,3206;1,3195;1,3238;1,3235;22;403621713,4;1,3211
09.12.2010;EURUSD_TOM;1,3299;1,3203;1,3299;1,3235;29;528167520,2;1,3222
10.12.2010;EURUSD_TOM;1,3275;1,3214;1,3278;1,3219;17;122638313,4;1,3247
13.12.2010;EURUSD_TOM;1,3216;1,3193;1,3286;1,3283;19;124670643,2;1,3237
14.12.2010;EURUSD_TOM;1,3407;1,3407;1,3478;1,3446;33;542180518,5;1,3436
15.12.2010;EURUSD_TOM;1,3322;1,3298;1,3366;1,336;17;276369544;1,3323
16.12.2010;EURUSD_TOM;1,3222;1,3222;1,3238;1,3234;8;111267720,5;1,3233
17.12.2010;EURUSD_TOM;1,3324;1,3246;1,3336;1,3256;31;441846152,7;1,3286
20.12.2010;EURUSD_TOM;1,3164;1,314;1,3181;1,3162;19;444027135,5;1,316
21.12.2010;EURUSD_TOM;1,3196;1,3147;1,3196;1,3192;19;175898039,6;1,3167
22.12.2010;EURUSD_TOM;1,3128;1,3112;1,3168;1,312;21;427536498,8;1,3134
23.12.2010;EURUSD_TOM;1,3138;1,3069;1,3152;1,3069;23;347810468,7;1,312
24.12.2010;EURUSD_TOM;1,312;1,3101;1,3143;1,3112;23;410367799,8;1,3132
27.12.2010;EURUSD_TOM;1,316;1,313;1,3168;1,314;18;176951297,7;1,3155
28.12.2010;EURUSD_TOM;1,3216;1,3201;1,3269;1,3208;28;377763835,3;1,3219
29.12.2010;EURUSD_TOM;1,3148;1,3114;1,3155;1,3138;68;987870244,6;1,3132
30.12.2010;EURUSD_TOM;1,3247;1,3239;1,328;1,328;11;246331434;1,3245
11.01.2011;EURUSD_TOM;1,2951;1,2927;1,2972;1,2964;21;215612207;1,2945
12.01.2011;EURUSD_TOM;1,2992;1,298;1,3036;1,3022;17;311514916,1;1,3009
13.01.2011;EURUSD_TOM;1,3107;1,3107;1,3275;1,3275;32;647967214,3;1,3154
14.01.2011;EURUSD_TOM;1,3371;1,3336;1,344;1,336;16;402222148,3;1,338
17.01.2011;EURUSD_TOM;1,3302;1,3262;1,3328;1,3328;10;62585324,46;1,3291
18.01.2011;EURUSD_TOM;1,3355;1,3355;1,3424;1,3391;23;543265595,5;1,3396
19.01.2011;EURUSD_TOM;1,3473;1,344;1,3532;1,3532;18;313552927,8;1,3493
20.01.2011;EURUSD_TOM;1,3422;1,3422;1,35;1,3442;22;578515897;1,3458
21.01.2011;EURUSD_TOM;1,351;1,3508;1,3553;1,3545;9;124712774,9;1,3544
24.01.2011;EURUSD_TOM;1,3585;1,3561;1,36;1,36;9;74246810,54;1,3586
25.01.2011;EURUSD_TOM;1,3672;1,3582;1,3672;1,361;15;186680144,9;1,3624
26.01.2011;EURUSD_TOM;1,3681;1,3681;1,3714;1,3688;22;264910301,2;1,3696
27.01.2011;EURUSD_TOM;1,3715;1,3653;1,3756;1,3756;22;291235044,5;1,3727
28.01.2011;EURUSD_TOM;1,3704;1,3681;1,374;1,3708;27;400645911,6;1,372
31.01.2011;EURUSD_TOM;1,3609;1,3599;1,3722;1,3715;39;749818670,4;1,364
01.02.2011;EURUSD_TOM;1,3733;1,3703;1,3767;1,3735;19;348768009,7;1,3744
02.02.2011;EURUSD_TOM;1,384;1,3795;1,384;1,3804;16;236268483,4;1,3815
03.02.2011;EURUSD_TOM;1,3805;1,3674;1,3805;1,3674;10;127135940,1;1,374
04.02.2011;EURUSD_TOM;1,3626;1,358;1,3649;1,3596;28;214860388,4;1,3633
07.02.2011;EURUSD_TOM;1,362;1,3521;1,362;1,3521;26;347408815,2;1,3568
08.02.2011;EURUSD_TOM;1,3632;1,3599;1,3664;1,362;32;548090943,5;1,3636
09.02.2011;EURUSD_TOM;1,3661;1,3615;1,368;1,3668;36;359411407,3;1,3654
10.02.2011;EURUSD_TOM;1,3681;1,3584;1,3681;1,3589;42;294510785,5;1,3636
11.02.2011;EURUSD_TOM;1,3564;1,351;1,3575;1,3533;27;352397506;1,3541
14.02.2011;EURUSD_TOM;1,3555;1,3434;1,3555;1,345;36;524760989,1;1,3468
15.02.2011;EURUSD_TOM;1,348;1,3474;1,355;1,3542;30;456188274,6;1,3512
16.02.2011;EURUSD_TOM;1,3564;1,347;1,3564;1,347;23;473977110;1,3537
17.02.2011;EURUSD_TOM;1,3555;1,3544;1,3585;1,3557;30;530844264,4;1,3556
18.02.2011;EURUSD_TOM;1,3595;1,3554;1,3641;1,3641;21;293579196,9;1,3603
21.02.2011;EURUSD_TOM;1,3681;1,366;1,3703;1,3668;17;232041345,6;1,3688
22.02.2011;EURUSD_TOM;1,3563;1,3532;1,368;1,3673;34;651486176,6;1,3596
24.02.2011;EURUSD_TOM;1,3738;1,3715;1,3805;1,3773;22;319245019;1,376
25.02.2011;EURUSD_TOM;1,3821;1,3751;1,3823;1,3751;22;306313265,5;1,3805
28.02.2011;EURUSD_TOM;1,3767;1,3767;1,3853;1,3853;21;316544709,2;1,3805
01.03.2011;EURUSD_TOM;1,3812;1,3793;1,3835;1,382;15;388587486,7;1,3818
02.03.2011;EURUSD_TOM;1,3763;1,3754;1,3863;1,3863;39;781016796,8;1,3785
03.03.2011;EURUSD_TOM;1,3872;1,3837;1,3955;1,3946;31;515556369,5;1,3863
04.03.2011;EURUSD_TOM;1,3955;1,395;1,3973;1,395;22;557519179,5;1,3958
05.03.2011;EURUSD_TOM;1,3994;1,3982;1,3998;1,3993;38;1252982778;1,3992
09.03.2011;EURUSD_TOM;1,3896;1,3862;1,3926;1,3901;29;390664060,4;1,3891
10.03.2011;EURUSD_TOM;1,3854;1,381;1,3854;1,3813;32;888456857,9;1,3831
11.03.2011;EURUSD_TOM;1,3799;1,376;1,384;1,3783;25;336628444,1;1,3801
14.03.2011;EURUSD_TOM;1,3924;1,391;1,397;1,396;16;2615557046;1,3949
15.03.2011;EURUSD_TOM;1,3911;1,3858;1,3936;1,3936;18;197505499,8;1,3895
16.03.2011;EURUSD_TOM;1,399;1,3912;1,3995;1,3921;32;416773696,6;1,3954
17.03.2011;EURUSD_TOM;1,3943;1,3943;1,405;1,4;21;300266691,7;1,4004
18.03.2011;EURUSD_TOM;1,4063;1,4047;1,414;1,414;24;223069283,4;1,4078
21.03.2011;EURUSD_TOM;1,418;1,4146;1,4189;1,4165;14;409679199,3;1,4163
22.03.2011;EURUSD_TOM;1,4235;1,4185;1,4245;1,4185;20;351653475,7;1,4227
23.03.2011;EURUSD_TOM;1,4179;1,4117;1,4195;1,4117;23;270362595,4;1,4169
24.03.2011;EURUSD_TOM;1,4064;1,4064;1,4146;1,413;21;494577560,6;1,4098
25.03.2011;EURUSD_TOM;1,4176;1,4125;1,4183;1,4134;25;499165428,3;1,4153
28.03.2011;EURUSD_TOM;1,4055;1,4039;1,4077;1,4044;23;396411877,5;1,4059
29.03.2011;EURUSD_TOM;1,4112;1,4061;1,4136;1,4072;21;292853499,5;1,4105
30.03.2011;EURUSD_TOM;1,4079;1,4073;1,4095;1,4075;15;216838199,5;1,4086
31.03.2011;EURUSD_TOM;1,4162;1,4162;1,422;1,4176;23;361431500,2;1,4176
01.04.2011;EURUSD_TOM;1,4169;1,4092;1,4174;1,4116;22;308639213,5;1,4131
04.04.2011;EURUSD_TOM;1,4236;1,4203;1,4237;1,4234;13;198613128,6;1,4221
05.04.2011;EURUSD_TOM;1,42;1,4161;1,4202;1,4181;21;298207322,3;1,419
06.04.2011;EURUSD_TOM;1,4273;1,4267;1,4312;1,4293;18;281581554;1,4292
07.04.2011;EURUSD_TOM;1,4302;1,426;1,4303;1,426;19;234565286,5;1,4286
08.04.2011;EURUSD_TOM;1,439;1,439;1,4421;1,4417;25;152021461,2;1,4407
11.04.2011;EURUSD_TOM;1,4454;1,4427;1,4468;1,4427;20;144119259,6;1,4453
12.04.2011;EURUSD_TOM;1,4394;1,4382;1,451;1,451;35;247378271,9;1,4449
13.04.2011;EURUSD_TOM;1,4483;1,4483;1,4514;1,4488;16;118574575,7;1,4497
14.04.2011;EURUSD_TOM;1,45;1,4378;1,4507;1,443;39;290056931;1,4431
15.04.2011;EURUSD_TOM;1,4453;1,4411;1,4484;1,442;30;226213844,8;1,4457
18.04.2011;EURUSD_TOM;1,437;1,4271;1,4381;1,4271;30;240009969,5;1,4315
19.04.2011;EURUSD_TOM;1,422;1,422;1,4309;1,4298;25;153153594,8;1,4273
20.04.2011;EURUSD_TOM;1,4404;1,4404;1,4533;1,4529;37;418116291,4;1,4481
21.04.2011;EURUSD_TOM;1,4614;1,4575;1,4624;1,4575;10;148330203,2;1,4599
22.04.2011;EURUSD_TOM;1,4582;1,4564;1,4582;1,4565;4;40980489,31;1,4565
25.04.2011;EURUSD_TOM;1,458;1,458;1,462;1,4595;5;3711935,12;1,46
26.04.2011;EURUSD_TOM;1,4521;1,4521;1,465;1,4636;23;152764993,2;1,4611
27.04.2011;EURUSD_TOM;1,4671;1,466;1,4685;1,4663;19;221510569,2;1,4669
28.04.2011;EURUSD_TOM;1,4838;1,4792;1,4856;1,4807;25;477305891,3;1,4817
29.04.2011;EURUSD_TOM;1,4834;1,4834;1,4873;1,4854;13;78644147,94;1,4857
03.05.2011;EURUSD_TOM;1,4828;1,4761;1,4833;1,4815;14;225239759;1,4791
04.05.2011;EURUSD_TOM;1,4801;1,4801;1,4918;1,4918;11;100963035,5;1,4852
05.05.2011;EURUSD_TOM;1,4866;1,4696;1,4895;1,4696;34;741177281;1,476
06.05.2011;EURUSD_TOM;1,4559;1,4466;1,4583;1,4512;31;947799029,3;1,4501
10.05.2011;EURUSD_TOM;1,4292;1,4292;1,439;1,4388;43;1198336318;1,4354
11.05.2011;EURUSD_TOM;1,4377;1,4328;1,4422;1,4347;35;881331146,8;1,4383
12.05.2011;EURUSD_TOM;1,4182;1,4124;1,4225;1,42;45;653019339,2;1,4156
13.05.2011;EURUSD_TOM;1,4261;1,4261;1,4323;1,4293;14;65006299,5;1,4305
16.05.2011;EURUSD_TOM;1,4107;1,41;1,4146;1,4133;24;58853409,16;1,4117
17.05.2011;EURUSD_TOM;1,4189;1,414;1,4223;1,414;18;172753541,6;1,4158
18.05.2011;EURUSD_TOM;1,4265;1,4205;1,4267;1,4211;24;130188327,9;1,4216
19.05.2011;EURUSD_TOM;1,4267;1,422;1,4277;1,424;21;85689189,54;1,425
20.05.2011;EURUSD_TOM;1,4313;1,422;1,4342;1,4237;21;213563502,7;1,4277
23.05.2011;EURUSD_TOM;1,4062;1,3985;1,4062;1,401;54;1069673390;1,4004
24.05.2011;EURUSD_TOM;1,407;1,4068;1,411;1,4094;9;52918533,58;1,4092
25.05.2011;EURUSD_TOM;1,4015;1,4015;1,4088;1,4088;12;100313906,2;1,4049
26.05.2011;EURUSD_TOM;1,418;1,4166;1,4195;1,4175;20;179961673,2;1,4175
27.05.2011;EURUSD_TOM;1,4274;1,4215;1,4291;1,4275;8;148509596,9;1,4235
30.05.2011;EURUSD_TOM;1,4289;1,4279;1,4291;1,4279;11;34190977,74;1,429
31.05.2011;EURUSD_TOM;1,4375;1,4375;1,4422;1,4394;14;110745476,5;1,44
01.06.2011;EURUSD_TOM;1,443;1,439;1,443;1,4413;13;82212011,3;1,441
02.06.2011;EURUSD_TOM;1,4391;1,4391;1,4485;1,4453;20;177143474,9;1,4464
03.06.2011;EURUSD_TOM;1,4486;1,446;1,452;1,4472;19;68286751,56;1,4486
06.06.2011;EURUSD_TOM;1,462;1,4604;1,4652;1,4609;10;77402415,29;1,4622
07.06.2011;EURUSD_TOM;1,4631;1,463;1,4673;1,4658;17;164313572,5;1,4658
08.06.2011;EURUSD_TOM;1,4672;1,4604;1,4682;1,4612;22;188080069,7;1,4632
09.06.2011;EURUSD_TOM;1,462;1,4539;1,4652;1,4539;36;533109548;1,4588
10.06.2011;EURUSD_TOM;1,4472;1,445;1,4495;1,4462;23;147081415,7;1,447
14.06.2011;EURUSD_TOM;1,447;1,4428;1,4471;1,445;23;347105476,2;1,4454
15.06.2011;EURUSD_TOM;1,4394;1,4284;1,4394;1,4284;26;362980698;1,4342
16.06.2011;EURUSD_TOM;1,4134;1,4085;1,4156;1,4117;27;129795852,3;1,4125
17.06.2011;EURUSD_TOM;1,4145;1,414;1,4287;1,4284;29;320744650,1;1,424
20.06.2011;EURUSD_TOM;1,4202;1,4202;1,4269;1,4269;21;238969494,4;1,4229
21.06.2011;EURUSD_TOM;1,4365;1,432;1,4389;1,4389;23;240880273;1,4348
22.06.2011;EURUSD_TOM;1,4396;1,4357;1,4418;1,4386;27;339982510,8;1,4396
23.06.2011;EURUSD_TOM;1,4292;1,4157;1,4305;1,4157;32;262268037,9;1,4228
24.06.2011;EURUSD_TOM;1,4255;1,4193;1,4294;1,4222;31;768004145,3;1,4231
27.06.2011;EURUSD_TOM;1,4138;1,4131;1,4212;1,4195;27;296474587,7;1,4171
28.06.2011;EURUSD_TOM;1,4276;1,4249;1,432;1,4306;37;525466191,1;1,428
29.06.2011;EURUSD_TOM;1,437;1,4336;1,4443;1,439;31;424688565,5;1,4406
30.06.2011;EURUSD_TOM;1,4502;1,4456;1,4505;1,4461;25;200893613;1,4482
01.07.2011;EURUSD_TOM;1,4515;1,445;1,455;1,445;37;488655324,1;1,4501
04.07.2011;EURUSD_TOM;1,4526;1,4504;1,4551;1,4514;33;210950231,2;1,452
05.07.2011;EURUSD_TOM;1,446;1,446;1,4495;1,4474;20;212265131,7;1,4478
06.07.2011;EURUSD_TOM;1,446;1,429;1,446;1,4312;67;1359838432;1,4382
07.07.2011;EURUSD_TOM;1,4319;1,4244;1,436;1,436;74;944983591,1;1,4291
08.07.2011;EURUSD_TOM;1,4357;1,422;1,4361;1,4264;72;853896739,5;1,4298
11.07.2011;EURUSD_TOM;1,4205;1,4;1,4205;1,4001;79;961757320;1,4117
12.07.2011;EURUSD_TOM;1,396;1,384;1,4016;1,3958;96;1728917340;1,3902
13.07.2011;EURUSD_TOM;1,4017;1,3994;1,4147;1,4147;40;634247500,7;1,4045
14.07.2011;EURUSD_TOM;1,4175;1,4154;1,4235;1,4154;21;196320097,8;1,4188
15.07.2011;EURUSD_TOM;1,4152;1,4101;1,4173;1,4131;34;236605085;1,4126
18.07.2011;EURUSD_TOM;1,407;1,403;1,4078;1,4032;39;322060339,5;1,4052
19.07.2011;EURUSD_TOM;1,4078;1,4078;1,4204;1,4204;27;245817171;1,4144
20.07.2011;EURUSD_TOM;1,4161;1,4161;1,4225;1,4191;28;266287715,2;1,4203
21.07.2011;EURUSD_TOM;1,4268;1,4148;1,4392;1,4387;52;863911432,1;1,4306
22.07.2011;EURUSD_TOM;1,4399;1,4349;1,443;1,4361;28;591353669,2;1,4398
25.07.2011;EURUSD_TOM;1,4365;1,4341;1,4393;1,4341;28;152105904,2;1,4362
26.07.2011;EURUSD_TOM;1,45;1,447;1,452;1,4495;22;177786862,2;1,4503
27.07.2011;EURUSD_TOM;1,4507;1,4385;1,4507;1,4387;39;585296465,9;1,444
28.07.2011;EURUSD_TOM;1,436;1,4261;1,4384;1,4288;54;649362473,1;1,43
29.07.2011;EURUSD_TOM;1,4297;1,4236;1,4375;1,4372;28;226226771,7;1,4307
